Downloaded from wid.world on 18-01-2022 at 11:46:01;;;;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1913;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1914;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1915;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1916;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1917;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1918;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1919;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1920;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1921;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1922;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1923;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1924;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1925;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1926;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1927;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1928;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1929;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1930;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1931;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1932;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1933;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1934;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1935;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1936;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1937;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1938;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1939;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1940;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1941;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1942;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1943;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1944;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1945;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1946;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1947;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1948;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1949;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1950;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1951;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1952;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1953;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1954;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1955;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1956;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1957;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1958;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1959;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1960;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1961;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1962;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1963;
Albania;"tdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | threshold | adults | equal split |  | ppp | constant (2021)
";p60p70;1964;
