Downloaded from wid.world on 18-01-2022 at 11:42:20;;;;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1913;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1914;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1915;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1916;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1917;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1918;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1919;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1920;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1921;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1922;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1923;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1924;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1925;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1926;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1927;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1928;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1929;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1930;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1931;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1932;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1933;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1934;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1935;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1936;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1937;
Albania;"tdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | threshold | adults | equal split |  | ppp | constant (2021)
";p20p30;1938;
